"ID_Ventas","fecha","temporada","sexo","retailer","region","estado","ciudad","metodo de venta","producto","precio por unidad","unidades vendidas","ventas totales","ganancia","margen operativo"
"FC-000008943","2021-04-26 00:00:00","Primavera","female","Kohl's","West","New Mexico","Albuquerque","Outlet","Indumentaria","56","116","6496","1818.88","0.28"
"FC-000008944","2021-05-27 00:00:00","Primavera","female","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","43","184","7912","3243.92","0.41"
"FC-000008945","2021-05-27 00:00:00","Primavera","female","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Deportivo","46","136","6256","2627.52","0.42"
"FC-000008946","2021-05-27 00:00:00","Primavera","female","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","46","135","6210","2546.1","0.41"
"FC-000008947","2021-05-27 00:00:00","Primavera","male","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Deportivo","43","109","4687","1921.67","0.41"
"FC-000008948","2021-05-27 00:00:00","Primavera","female","Kohl's","West","New Mexico","Albuquerque","Outlet","Indumentaria","45","78","3510","1228.5","0.35"
"FC-000008949","2021-05-27 00:00:00","Primavera","non-binary","Kohl's","West","New Mexico","Albuquerque","Outlet","Indumentaria","56","132","7392","2143.68","0.29"
"FC-000008950","2021-06-26 00:00:00","Verano","non-binary","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","37","224","8288","3232.32","0.39"
"FC-000008951","2021-06-26 00:00:00","Verano","female","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Deportivo","47","187","8789","3779.27","0.43"
"FC-000008952","2021-06-26 00:00:00","Verano","female","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","41","193","7913","3165.2","0.4"
"FC-000008953","2021-06-26 00:00:00","Verano","male","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Deportivo","37","128","4736","1894.4","0.4"
"FC-000008954","2021-06-26 00:00:00","Verano","female","Kohl's","West","New Mexico","Albuquerque","Outlet","Indumentaria","44","93","4092","1432.2","0.35"
"FC-000008955","2021-06-26 00:00:00","Verano","non-binary","Kohl's","West","New Mexico","Albuquerque","Outlet","Indumentaria","50","192","9600","2688","0.28"
"FC-000008956","2021-07-25 00:00:00","Verano","non-binary","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","41","248","10168","3965.52","0.39"
"FC-000008957","2021-07-25 00:00:00","Verano","female","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Deportivo","45","210","9450","4063.5","0.43"
"FC-000008958","2021-07-25 00:00:00","Verano","female","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","39","171","6669","2467.53","0.37"
"FC-000008959","2021-07-25 00:00:00","Verano","female","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Deportivo","39","149","5811","2440.62","0.42"
"FC-000008960","2021-07-25 00:00:00","Verano","non-binary","Kohl's","West","New Mexico","Albuquerque","Outlet","Indumentaria","40","160","6400","2048","0.32"
"FC-000008961","2021-07-25 00:00:00","Verano","female","Kohl's","West","New Mexico","Albuquerque","Outlet","Indumentaria","49","160","7840","2508.8","0.32"
"FC-000008962","2021-08-26 00:00:00","Verano","non-binary","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","40","224","8960","3315.2","0.37"
"FC-000008963","2021-08-26 00:00:00","Verano","male","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Deportivo","44","208","9152","4026.88","0.44"
"FC-000008964","2021-08-26 00:00:00","Verano","female","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","46","163","7498","2999.2","0.4"
"FC-000008965","2021-08-26 00:00:00","Verano","non-binary","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Deportivo","46","152","6992","2587.04","0.37"
"FC-000008966","2021-08-26 00:00:00","Verano","non-binary","Kohl's","West","New Mexico","Albuquerque","Outlet","Indumentaria","48","162","7776","2643.84","0.34"
"FC-000008967","2021-08-26 00:00:00","Verano","female","Kohl's","West","New Mexico","Albuquerque","Outlet","Indumentaria","50","153","7650","2448","0.32"
"FC-000008968","2021-09-27 00:00:00","Otoño","female","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","37","206","7622","3201.24","0.42"
"FC-000008969","2021-09-27 00:00:00","Otoño","male","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Deportivo","39","188","7332","3372.72","0.46"
"FC-000008970","2021-09-27 00:00:00","Otoño","male","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","39","147","5733","2407.86","0.42"
"FC-000008971","2021-09-27 00:00:00","Otoño","non-binary","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Deportivo","37","145","5365","2199.65","0.41"
"FC-000008972","2021-09-27 00:00:00","Otoño","non-binary","Kohl's","West","New Mexico","Albuquerque","Outlet","Indumentaria","40","145","5800","2030","0.35"
"FC-000008973","2021-09-27 00:00:00","Otoño","male","Kohl's","West","New Mexico","Albuquerque","Outlet","Indumentaria","48","157","7536","2260.8","0.3"
"FC-000008974","2021-10-26 00:00:00","Otoño","non-binary","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","35","171","5985","2214.45","0.37"
"FC-000008975","2021-10-26 00:00:00","Otoño","non-binary","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Deportivo","38","182","6916","2973.88","0.43"
"FC-000008976","2021-10-26 00:00:00","Otoño","male","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","34","120","4080","1632","0.4"
"FC-000008977","2021-10-26 00:00:00","Otoño","male","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Deportivo","35","112","3920","1646.4","0.42"
"FC-000008978","2021-10-26 00:00:00","Otoño","non-binary","Kohl's","West","New Mexico","Albuquerque","Outlet","Indumentaria","41","114","4674","1542.42","0.33"
"FC-000008979","2021-10-26 00:00:00","Otoño","female","Kohl's","West","New Mexico","Albuquerque","Outlet","Indumentaria","57","131","7467","2314.77","0.31"
"FC-000008980","2021-11-26 00:00:00","Otoño","female","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","47","176","8272","3391.52","0.41"
"FC-000008981","2021-11-26 00:00:00","Otoño","non-binary","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Deportivo","44","180","7920","3405.6","0.43"
"FC-000008982","2021-11-26 00:00:00","Otoño","female","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","46","149","6854","2535.98","0.37"
"FC-000008983","2021-11-26 00:00:00","Otoño","male","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Deportivo","40","136","5440","2230.4","0.41"
"FC-000008984","2021-11-26 00:00:00","Otoño","female","Kohl's","West","New Mexico","Albuquerque","Outlet","Indumentaria","54","131","7074","2617.38","0.37"
"FC-000008985","2021-11-26 00:00:00","Otoño","non-binary","Kohl's","West","New Mexico","Albuquerque","Outlet","Indumentaria","56","170","9520","2856","0.3"
"FC-000008986","2021-12-25 00:00:00","Invierno","male","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","44","238","10472","4398.24","0.42"
"FC-000008987","2021-12-25 00:00:00","Invierno","male","Kohl's","West","New Mexico","Albuquerque","Outlet","Calzado Deportivo","47","217","10199","4793.53","0.47"
"FC-000008988","2021-12-25 00:00:00","Invierno","male","Sports Direct","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","44","150","6600","2706","0.41"
"FC-000008989","2021-12-25 00:00:00","Invierno","female","Sports Direct","West","New Mexico","Albuquerque","Outlet","Calzado Deportivo","45","160","7200","2880","0.4"
"FC-000008990","2021-12-25 00:00:00","Invierno","non-binary","Sports Direct","West","New Mexico","Albuquerque","Outlet","Indumentaria","55","128","7040","2323.2","0.33"
"FC-000008991","2021-12-25 00:00:00","Invierno","non-binary","Sports Direct","West","New Mexico","Albuquerque","Outlet","Indumentaria","56","173","9688","2615.76","0.27"
"FC-000008992","2021-01-13 00:00:00","Invierno","non-binary","Sports Direct","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","24","149","3576","1644.96","0.46"
"FC-000008993","2021-01-13 00:00:00","Invierno","male","Sports Direct","West","New Mexico","Albuquerque","Outlet","Calzado Deportivo","27","140","3780","1776.6","0.47"
"FC-000008994","2021-01-13 00:00:00","Invierno","female","Sports Direct","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","32","140","4480","1881.6","0.42"
"FC-000008995","2021-01-13 00:00:00","Invierno","non-binary","Sports Direct","West","New Mexico","Albuquerque","Outlet","Calzado Deportivo","28","99","2772","1164.24","0.42"
"FC-000008996","2021-01-13 00:00:00","Invierno","female","Sports Direct","West","New Mexico","Albuquerque","Outlet","Indumentaria","35","75","2625","1050","0.4"
"FC-000008997","2021-01-13 00:00:00","Invierno","male","Sports Direct","West","New Mexico","Albuquerque","Outlet","Indumentaria","28","140","3920","1254.4","0.32"
"FC-000008998","2021-02-13 00:00:00","Invierno","male","Sports Direct","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","23","150","3450","1483.5","0.43"
"FC-000008999","2021-02-13 00:00:00","Invierno","male","Sports Direct","West","New Mexico","Albuquerque","Outlet","Calzado Deportivo","27","124","3348","1540.08","0.46"
"FC-000009000","2021-02-13 00:00:00","Invierno","male","Sports Direct","West","New Mexico","Albuquerque","Outlet","Calzado Urbano","28","120","3360","1377.6","0.41"
"FC-000009001","2021-02-13 00:00:00","Invierno","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","30","80","2400","1056","0.44"
"FC-000009002","2021-02-13 00:00:00","Invierno","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","34","60","2040","795.6","0.39"
"FC-000009003","2021-02-13 00:00:00","Invierno","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","28","131","3668","1063.72","0.29"
"FC-000009004","2021-03-12 00:00:00","Invierno","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","30","163","4890","2102.7","0.43"
"FC-000009005","2021-03-12 00:00:00","Invierno","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","37","113","4181","1839.64","0.44"
"FC-000009006","2021-03-12 00:00:00","Invierno","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","39","124","4836","1837.68","0.38"
"FC-000009007","2021-03-12 00:00:00","Invierno","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","38","78","2964","1333.8","0.45"
"FC-000009008","2021-03-12 00:00:00","Invierno","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","41","45","1845","756.45","0.41"
"FC-000009009","2021-03-12 00:00:00","Invierno","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","40","112","4480","1299.2","0.29"
"FC-000009010","2021-04-13 00:00:00","Primavera","male","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","37","179","6623","2847.89","0.43"
"FC-000009011","2021-04-13 00:00:00","Primavera","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","40","111","4440","1864.8","0.42"
"FC-000009012","2021-04-13 00:00:00","Primavera","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","36","113","4068","1505.16","0.37"
"FC-000009013","2021-04-13 00:00:00","Primavera","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","40","96","3840","1728","0.45"
"FC-000009014","2021-04-13 00:00:00","Primavera","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","38","56","2128","893.76","0.42"
"FC-000009015","2021-04-13 00:00:00","Primavera","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","56","112","6272","1756.16","0.28"
"FC-000009016","2021-05-14 00:00:00","Primavera","male","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","37","187","6919","3182.74","0.46"
"FC-000009017","2021-05-14 00:00:00","Primavera","male","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","36","136","4896","2203.2","0.45"
"FC-000009018","2021-05-14 00:00:00","Primavera","male","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","40","145","5800","2262","0.39"
"FC-000009019","2021-05-14 00:00:00","Primavera","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","34","114","3876","1666.68","0.43"
"FC-000009020","2021-05-14 00:00:00","Primavera","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","39","74","2886","1212.12","0.42"
"FC-000009021","2021-05-14 00:00:00","Primavera","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","53","124","6572","2037.32","0.31"
"FC-000009022","2021-06-13 00:00:00","Primavera","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","35","203","7105","3055.15","0.43"
"FC-000009023","2021-06-13 00:00:00","Primavera","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","41","163","6683","2940.52","0.44"
"FC-000009024","2021-06-13 00:00:00","Primavera","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","39","158","6162","2341.56","0.38"
"FC-000009025","2021-06-13 00:00:00","Primavera","male","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","33","132","4356","1873.08","0.43"
"FC-000009026","2021-06-13 00:00:00","Primavera","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","42","94","3948","1539.72","0.39"
"FC-000009027","2021-06-13 00:00:00","Primavera","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","53","190","10070","3222.4","0.32"
"FC-000009028","2021-07-12 00:00:00","Verano","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","37","218","8066","3710.36","0.46"
"FC-000009029","2021-07-12 00:00:00","Verano","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","37","173","6401","2944.46","0.46"
"FC-000009030","2021-07-12 00:00:00","Verano","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","41","184","7544","3093.04","0.41"
"FC-000009031","2021-07-12 00:00:00","Verano","male","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","39","128","4992","2246.4","0.45"
"FC-000009032","2021-07-12 00:00:00","Verano","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","39","162","6318","2400.84","0.38"
"FC-000009033","2021-07-12 00:00:00","Verano","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","51","157","8007","2322.03","0.29"
"FC-000009034","2021-08-13 00:00:00","Verano","male","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","39","209","8151","3749.46","0.46"
"FC-000009035","2021-08-13 00:00:00","Verano","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","44","200","8800","3696","0.42"
"FC-000009036","2021-08-13 00:00:00","Verano","male","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","42","150","6300","2646","0.42"
"FC-000009037","2021-08-13 00:00:00","Verano","male","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","42","149","6258","2816.1","0.45"
"FC-000009038","2021-08-13 00:00:00","Verano","male","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","51","140","7140","2784.6","0.39"
"FC-000009039","2021-08-13 00:00:00","Verano","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","50","128","6400","1856","0.29"
"FC-000009040","2021-09-14 00:00:00","Verano","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","31","204","6324","2909.04","0.46"
"FC-000009041","2021-09-14 00:00:00","Verano","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","38","198","7524","3310.56","0.44"
"FC-000009042","2021-09-14 00:00:00","Verano","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","32","135","4320","1598.4","0.37"
"FC-000009043","2021-09-14 00:00:00","Verano","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","35","120","4200","1932","0.46"
"FC-000009044","2021-09-14 00:00:00","Verano","male","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","36","132","4752","1758.24","0.37"
"FC-000009045","2021-09-14 00:00:00","Verano","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","46","135","6210","1863","0.3"
"FC-000009046","2021-10-13 00:00:00","Otoño","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","34","173","5882","2705.72","0.46"
"FC-000009047","2021-10-13 00:00:00","Otoño","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","34","173","5882","2470.44","0.42"
"FC-000009048","2021-10-13 00:00:00","Otoño","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","32","123","3936","1495.68","0.38"
"FC-000009049","2021-10-13 00:00:00","Otoño","male","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","32","114","3648","1605.12","0.44"
"FC-000009050","2021-10-13 00:00:00","Otoño","male","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","41","102","4182","1672.8","0.4"
"FC-000009051","2021-10-13 00:00:00","Otoño","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","46","109","5014","1554.34","0.31"
"FC-000009052","2021-11-13 00:00:00","Otoño","male","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","36","173","6228","2615.76","0.42"
"FC-000009053","2021-11-13 00:00:00","Otoño","male","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","40","184","7360","3238.4","0.44"
"FC-000009054","2021-11-13 00:00:00","Otoño","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","39","145","5655","2262","0.4"
"FC-000009055","2021-11-13 00:00:00","Otoño","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","37","140","5180","2382.8","0.46"
"FC-000009056","2021-11-13 00:00:00","Otoño","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","47","119","5593","2125.34","0.38"
"FC-000009057","2021-11-13 00:00:00","Otoño","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Indumentaria","46","157","7222","2094.38","0.29"
"FC-000009058","2021-12-12 00:00:00","Otoño","non-binary","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","42","209","8778","4125.66","0.47"
"FC-000009059","2021-12-12 00:00:00","Otoño","female","Sports Direct","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","39","223","8697","4087.59","0.47"
"FC-000009060","2021-12-12 00:00:00","Otoño","female","Foot Locker","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","36","147","5292","2222.64","0.42"
"FC-000009061","2021-12-12 00:00:00","Otoño","female","Foot Locker","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","40","143","5720","2459.6","0.43"
"FC-000009062","2021-12-12 00:00:00","Otoño","male","Foot Locker","Southeast","Georgia","Atlanta","Outlet","Indumentaria","44","120","5280","2006.4","0.38"
"FC-000009063","2021-12-12 00:00:00","Otoño","female","Foot Locker","Southeast","Georgia","Atlanta","Outlet","Indumentaria","47","160","7520","2256","0.3"
"FC-000009064","2021-01-09 00:00:00","Invierno","female","Foot Locker","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","26","349","9074","4264.78","0.47"
"FC-000009065","2021-01-09 00:00:00","Invierno","female","Foot Locker","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","30","256","7680","3072","0.4"
"FC-000009066","2021-01-09 00:00:00","Invierno","female","Foot Locker","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","24","264","6336","2027.52","0.32"
"FC-000009067","2021-01-09 00:00:00","Invierno","non-binary","Foot Locker","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","25","209","5225","1828.75","0.35"
"FC-000009068","2021-01-09 00:00:00","Invierno","male","Foot Locker","Southeast","Georgia","Atlanta","Outlet","Indumentaria","35","247","8645","3371.55","0.39"
"FC-000009069","2021-01-09 00:00:00","Invierno","female","Foot Locker","Southeast","Georgia","Atlanta","Outlet","Indumentaria","30","281","8430","4467.9","0.53"
"FC-000009070","2021-02-07 00:00:00","Invierno","male","Foot Locker","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","31","376","11656","5594.88","0.48"
"FC-000009071","2021-02-07 00:00:00","Invierno","female","Foot Locker","Southeast","Georgia","Atlanta","Outlet","Calzado Deportivo","27","247","6669","2534.22","0.38"
"FC-000009072","2021-02-07 00:00:00","Invierno","male","Foot Locker","Southeast","Georgia","Atlanta","Outlet","Calzado Urbano","21","248","5208","1562.4","0.3"
"FC-000009073","2021-02-18 00:00:00","Invierno","non-binary","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Calzado Deportivo","19","98","1862","856.52","0.46"
"FC-000009074","2021-02-18 00:00:00","Invierno","non-binary","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Indumentaria","26","136","3536","1379.04","0.39"
"FC-000009075","2021-02-18 00:00:00","Invierno","non-binary","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Indumentaria","20","160","3200","1824","0.57"
"FC-000009076","2021-03-16 00:00:00","Invierno","female","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Calzado Urbano","20","223","4460","2051.6","0.46"
"FC-000009077","2021-03-16 00:00:00","Invierno","non-binary","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Calzado Deportivo","20","128","2560","998.4","0.39"
"FC-000009078","2021-03-16 00:00:00","Invierno","non-binary","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Calzado Urbano","11","136","1496","703.12","0.47"
"FC-000009079","2021-03-16 00:00:00","Invierno","male","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Calzado Deportivo","15","85","1275","573.75","0.45"
"FC-000009080","2021-03-16 00:00:00","Invierno","female","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Indumentaria","25","104","2600","962","0.37"
"FC-000009081","2021-03-16 00:00:00","Invierno","male","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Indumentaria","17","136","2312","1248.48","0.54"
"FC-000009082","2021-04-17 00:00:00","Primavera","non-binary","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Calzado Urbano","19","223","4237","1864.28","0.44"
"FC-000009083","2021-04-17 00:00:00","Primavera","male","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Calzado Deportivo","20","116","2320","928","0.4"
"FC-000009084","2021-04-17 00:00:00","Primavera","male","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Calzado Urbano","11","124","1364","613.8","0.45"
"FC-000009085","2021-04-17 00:00:00","Primavera","female","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Calzado Deportivo","16","96","1536","660.48","0.43"
"FC-000009086","2021-04-17 00:00:00","Primavera","non-binary","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Indumentaria","30","98","2940","1176","0.4"
"FC-000009087","2021-04-17 00:00:00","Primavera","non-binary","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Indumentaria","22","147","3234","1714.02","0.53"
"FC-000009088","2021-05-16 00:00:00","Primavera","non-binary","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Calzado Urbano","27","238","6426","2698.92","0.42"
"FC-000009089","2021-05-16 00:00:00","Primavera","female","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Calzado Deportivo","28","140","3920","1607.2","0.41"
"FC-000009090","2021-05-16 00:00:00","Primavera","female","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Calzado Urbano","26","136","3536","1520.48","0.43"
"FC-000009091","2021-05-16 00:00:00","Primavera","female","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Calzado Deportivo","24","116","2784","1280.64","0.46"
"FC-000009092","2021-05-16 00:00:00","Primavera","male","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Indumentaria","34","132","4488","1795.2","0.4"
"FC-000009093","2021-05-16 00:00:00","Primavera","non-binary","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Indumentaria","35","150","5250","2940","0.56"
"FC-000009094","2021-06-18 00:00:00","Primavera","male","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Calzado Urbano","31","263","8153","3587.32","0.44"
"FC-000009095","2021-06-18 00:00:00","Primavera","male","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Calzado Deportivo","29","150","4350","1696.5","0.39"
"FC-000009096","2021-06-18 00:00:00","Primavera","female","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Calzado Urbano","33","157","5181","2383.26","0.46"
"FC-000009097","2021-06-18 00:00:00","Primavera","female","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Calzado Deportivo","34","149","5066","2178.38","0.43"
"FC-000009098","2021-06-18 00:00:00","Primavera","male","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Indumentaria","47","135","6345","2411.1","0.38"
"FC-000009099","2021-06-18 00:00:00","Primavera","male","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Indumentaria","51","219","11169","5919.57","0.53"
"FC-000009100","2021-07-16 00:00:00","Verano","male","Foot Locker","Southwest","Mississippi","Jackson","Outlet","Calzado Urbano","47","289","13583","6248.18","0.46"
"FC-000009101","2021-07-16 00:00:00","Verano","male","Walmart","Southwest","Mississippi","Jackson","Outlet","Calzado Deportivo","42","192","8064","3064.32","0.38"
"FC-000009102","2021-07-16 00:00:00","Verano","non-binary","Walmart","Southwest","Mississippi","Jackson","Outlet","Calzado Urbano","37","168","6216","2610.72","0.42"
"FC-000009103","2021-07-16 00:00:00","Verano","female","Walmart","Southwest","Mississippi","Jackson","Outlet","Calzado Deportivo","33","143","4719","2029.17","0.43"
"FC-000009104","2021-07-16 00:00:00","Verano","non-binary","Walmart","Southwest","Mississippi","Jackson","Outlet","Indumentaria","46","150","6900","2553","0.37"
"FC-000009105","2021-07-16 00:00:00","Verano","non-binary","Walmart","Southwest","Mississippi","Jackson","Outlet","Indumentaria","49","209","10241","5427.73","0.53"
"FC-000009106","2021-08-17 00:00:00","Verano","non-binary","Walmart","Southwest","Mississippi","Jackson","Outlet","Calzado Urbano","41","256","10496","4723.2","0.45"
"FC-000009107","2021-08-17 00:00:00","Verano","female","Walmart","Southwest","Mississippi","Jackson","Outlet","Calzado Deportivo","44","198","8712","3571.92","0.41"
"FC-000009108","2021-08-17 00:00:00","Verano","male","Walmart","Southwest","Mississippi","Jackson","Outlet","Calzado Urbano","37","179","6623","2914.12","0.44"
"FC-000009109","2021-08-17 00:00:00","Verano","non-binary","Walmart","Southwest","Mississippi","Jackson","Outlet","Calzado Deportivo","32","147","4704","1975.68","0.42"
"FC-000009110","2021-08-17 00:00:00","Verano","non-binary","Walmart","Southwest","Mississippi","Jackson","Outlet","Indumentaria","35","158","5530","2322.6","0.42"
"FC-000009111","2021-08-17 00:00:00","Verano","female","Walmart","Southwest","Mississippi","Jackson","Outlet","Indumentaria","42","206","8652","4758.6","0.55"
"FC-000009112","2021-09-16 00:00:00","Verano","female","Walmart","Southwest","Mississippi","Jackson","Outlet","Calzado Urbano","40","232","9280","4083.2","0.44"
"FC-000009113","2021-09-16 00:00:00","Verano","male","Walmart","Southwest","Mississippi","Jackson","Outlet","Calzado Deportivo","33","158","5214","2137.74","0.41"
