id_ventas,fecha,id_cliente,id_retailer,id_region,id_estado,id_ciudad,id_metodo,id_producto,precio por unidad,unidades vendidas,ventas totales,ganancia,margen operativo
FC-000007847,2020-07-21,7947,Sports Direct,Northeast,New York,New York,Outlet,Calzado Urbano,27.0,238,6426.0,2506.1399999999994,0.3899999999999999
FC-000007848,2020-07-22,7948,Sports Direct,Northeast,New York,New York,Outlet,Calzado Deportivo,27.0,210,5670.0,2948.4,0.52
FC-000007849,2020-07-23,7949,Sports Direct,Southwest,Texas,Houston,Outlet,Indumentaria,26.0,176,4576.0,1555.8399999999997,0.3399999999999999
FC-000007850,2020-07-24,7950,Sports Direct,Southwest,Texas,Houston,Outlet,Indumentaria,25.0,224,5600.0,3136.0000000000005,0.56
FC-000007851,2020-07-25,7951,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Urbano,20.0,255,5100.0,2091.0,0.41
FC-000007852,2020-07-26,7952,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Deportivo,23.0,289,6647.0,2791.74,0.42
FC-000007853,2020-07-27,7953,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Urbano,27.0,236,6372.0,2612.52,0.41
FC-000007854,2020-07-28,7954,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Deportivo,26.0,213,5538.0,2769.0,0.5
FC-000007855,2020-07-29,7955,Sports Direct,Southwest,Texas,Houston,Outlet,Indumentaria,28.0,160,4480.0,1478.3999999999996,0.3299999999999999
FC-000007856,2020-07-30,7956,Sports Direct,Southwest,Texas,Houston,Outlet,Indumentaria,26.0,231,6006.0,3303.3,0.55
FC-000007857,2020-07-31,7957,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Urbano,20.0,306,6120.0,2570.4,0.42
FC-000007858,2020-08-01,7958,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Deportivo,30.0,263,7890.0,3077.0999999999995,0.3899999999999999
FC-000007859,2020-08-02,7959,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Urbano,23.0,224,5152.0,2163.84,0.42
FC-000007860,2020-08-03,7960,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Deportivo,30.0,204,6120.0,2937.6,0.48
FC-000007861,2020-08-04,7961,Sports Direct,Southwest,Texas,Houston,Outlet,Indumentaria,35.0,155,5425.0,1736.0,0.32
FC-000007862,2020-08-05,7962,Sports Direct,Southwest,Texas,Houston,Outlet,Indumentaria,29.0,228,6612.0,3636.6000000000004,0.55
FC-000007863,2020-08-06,7963,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Urbano,23.0,306,7038.0,2604.06,0.37
FC-000007864,2020-08-07,7964,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Deportivo,29.0,306,8874.0,3638.3399999999997,0.41
FC-000007865,2020-08-08,7965,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Urbano,24.0,232,5568.0,2060.16,0.37
FC-000007866,2020-08-09,7966,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Deportivo,28.0,213,5964.0,2862.72,0.48
FC-000007867,2020-08-10,7967,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,34.0,179,6086.0,2069.2399999999993,0.3399999999999999
FC-000007868,2020-08-11,7968,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,27.0,272,7344.0,4039.2000000000003,0.55
FC-000007869,2020-08-12,7969,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,24.0,315,7560.0,2948.399999999999,0.3899999999999999
FC-000007870,2020-08-13,7970,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,30.0,287,8610.0,3616.2,0.42
FC-000007871,2020-08-14,7971,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,23.0,240,5520.0,2042.3999999999999,0.37
FC-000007872,2020-08-15,7972,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,31.0,245,7595.0,3873.4500000000003,0.51
FC-000007873,2020-08-16,7973,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,35.0,180,6300.0,2205.0,0.35
FC-000007874,2020-08-17,7974,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,32.0,295,9440.0,5380.8,0.5700000000000001
FC-000007875,2020-08-18,7975,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,28.0,295,8260.0,3386.6,0.41
FC-000007876,2020-08-19,7976,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,33.0,323,10659.0,4476.78,0.42
FC-000007877,2020-08-20,7977,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,27.0,264,7128.0,2851.1999999999994,0.3999999999999999
FC-000007878,2020-08-21,7978,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,26.0,263,6838.0,3282.24,0.48
FC-000007879,2020-08-22,7979,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,29.0,221,6409.0,2050.88,0.32
FC-000007880,2020-08-23,7980,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,38.0,350,13300.0,7581.000000000001,0.5700000000000001
FC-000007881,2020-08-24,7981,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,29.0,295,8555.0,3421.999999999999,0.3999999999999999
FC-000007882,2020-08-25,7982,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,32.0,285,9120.0,3830.3999999999996,0.42
FC-000007883,2020-08-26,7983,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,29.0,374,10846.0,4446.86,0.41
FC-000007884,2020-08-27,7984,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,28.0,224,6272.0,3261.44,0.52
FC-000007885,2020-08-28,7985,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,33.0,217,7161.0,2577.96,0.36
FC-000007886,2020-08-29,7986,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,36.0,302,10872.0,5653.4400000000005,0.52
FC-000007887,2020-08-30,7987,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,27.0,305,8235.0,3046.95,0.37
FC-000007888,2020-08-31,7988,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,33.0,305,10065.0,3824.7,0.38
FC-000007889,2020-09-01,7989,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,29.0,374,10846.0,4446.86,0.41
FC-000007890,2020-09-02,7990,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,30.0,215,6450.0,3096.0,0.48
FC-000007891,2020-09-03,7991,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,35.0,228,7980.0,2713.1999999999994,0.3399999999999999
FC-000007892,2020-09-04,7992,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,39.0,270,10530.0,5686.200000000001,0.54
FC-000007893,2020-09-05,7993,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,33.0,264,8712.0,3659.04,0.42
FC-000007894,2020-09-06,7994,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,32.0,255,8160.0,3019.2,0.37
FC-000007895,2020-09-07,7995,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,36.0,315,11340.0,4309.2,0.38
FC-000007896,2020-09-08,7996,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,37.0,200,7400.0,3700.0,0.5
FC-000007897,2020-09-09,7997,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,36.0,206,7416.0,2669.7599999999998,0.36
FC-000007898,2020-09-10,7998,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,42.0,298,12516.0,7134.120000000001,0.5700000000000001
FC-000007899,2020-09-11,7999,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,31.0,272,8432.0,3288.479999999999,0.3899999999999999
FC-000007900,2020-09-12,8000,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,29.0,248,7192.0,2804.879999999999,0.3899999999999999
FC-000007901,2020-09-13,8001,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,39.0,255,9945.0,3679.65,0.37
FC-000007902,2020-09-14,8002,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,36.0,204,7344.0,3451.68,0.47
FC-000007903,2020-09-15,8003,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,35.0,184,6440.0,2382.8,0.37
FC-000007904,2020-09-16,8004,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,43.0,233,10019.0,5410.26,0.54
FC-000007905,2020-10-20,8005,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,34.0,270,9180.0,3488.4,0.38
FC-000007906,2020-10-21,8006,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,31.0,306,9486.0,3794.399999999999,0.3999999999999999
FC-000007907,2020-10-22,8007,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,34.0,281,9554.0,3726.059999999999,0.3899999999999999
FC-000007908,2020-10-23,8008,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,36.0,230,8280.0,4140.0,0.5
FC-000007909,2020-10-24,8009,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,30.0,195,5850.0,1872.0,0.32
FC-000007910,2020-10-25,8010,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,44.0,289,12716.0,7248.120000000001,0.5700000000000001
FC-000007911,2020-10-26,8011,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,32.0,333,10656.0,4262.399999999999,0.3999999999999999
FC-000007912,2020-10-27,8012,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,34.0,333,11322.0,4755.24,0.42
FC-000007913,2020-10-28,8013,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,38.0,298,11324.0,4303.12,0.38
FC-000007914,2020-10-29,8014,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,36.0,210,7560.0,3931.2000000000003,0.52
FC-000007915,2020-10-30,8015,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,30.0,208,6240.0,2246.4,0.36
FC-000007916,2020-10-31,8016,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,41.0,306,12546.0,6900.3,0.55
FC-000007917,2020-11-01,8017,West Gear,Southwest,Texas,Houston,Outlet,Calzado Urbano,30.0,264,7920.0,3088.8,0.39
FC-000007918,2020-11-02,8018,West Gear,Southwest,Texas,Houston,Outlet,Calzado Deportivo,33.0,248,8184.0,1882.3200000000002,0.23
FC-000007919,2020-11-03,8019,West Gear,Southwest,Texas,Houston,Outlet,Calzado Urbano,33.0,271,8943.0,3756.06,0.42
FC-000007920,2020-11-04,8020,West Gear,Southwest,Texas,Houston,Outlet,Calzado Deportivo,35.0,219,7665.0,2759.4,0.36
FC-000007921,2020-11-05,8021,West Gear,West,California,San Francisco,Outlet,Indumentaria,38.0,173,6574.0,3549.96,0.54
FC-000007922,2020-11-06,8022,West Gear,West,California,San Francisco,Outlet,Indumentaria,36.0,233,8388.0,1761.48,0.21
FC-000007923,2020-11-07,8023,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,28.0,289,8092.0,3398.64,0.42
FC-000007924,2020-11-08,8024,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,36.0,239,8604.0,2151.0,0.25
FC-000007925,2020-11-09,8025,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,40.0,247,9880.0,4050.7999999999997,0.41
FC-000007926,2020-11-10,8026,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,39.0,190,7410.0,2519.399999999999,0.3399999999999999
FC-000007927,2020-11-11,8027,West Gear,West,California,San Francisco,Outlet,Indumentaria,42.0,165,6930.0,3950.1000000000004,0.5700000000000001
FC-000007928,2020-11-12,8028,West Gear,West,California,San Francisco,Outlet,Indumentaria,33.0,210,6930.0,1524.6,0.22
FC-000007929,2020-11-13,8029,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,36.0,272,9792.0,3818.88,0.39
FC-000007930,2020-11-14,8030,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,39.0,231,9009.0,2072.07,0.23
FC-000007931,2020-11-15,8031,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,47.0,210,9870.0,4145.4,0.42
FC-000007932,2020-12-22,8032,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,48.0,204,9792.0,3133.44,0.32
FC-000007933,2020-12-23,8033,West Gear,West,California,San Francisco,Outlet,Indumentaria,51.0,170,8670.0,4681.8,0.54
FC-000007934,2020-12-24,8034,West Gear,West,California,San Francisco,Outlet,Indumentaria,41.0,245,10045.0,2009.0,0.2
FC-000007935,2020-12-25,8035,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,40.0,271,10840.0,4119.2,0.38
FC-000007936,2020-12-26,8036,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,51.0,216,11016.0,2754.0,0.25
FC-000007937,2020-12-27,8037,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,46.0,254,11684.0,4556.76,0.39
FC-000007938,2020-12-28,8038,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,48.0,188,9024.0,3068.1599999999994,0.3399999999999999
FC-000007939,2020-12-29,8039,West Gear,West,California,San Francisco,Outlet,Indumentaria,47.0,158,7426.0,4158.56,0.56
FC-000007940,2020-12-30,8040,West Gear,West,California,San Francisco,Outlet,Indumentaria,62.0,245,15190.0,2886.1,0.19
FC-000007941,2020-12-31,8041,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,44.0,270,11880.0,5227.2,0.44
FC-000007942,2021-01-01,8042,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,51.0,233,11883.0,3208.4100000000003,0.27
FC-000007943,2021-01-02,8043,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,46.0,225,10350.0,4554.0,0.44
FC-000007944,2021-01-03,8044,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,42.0,228,9576.0,4021.92,0.42
FC-000007945,2021-01-04,8045,West Gear,West,California,San Francisco,Outlet,Indumentaria,49.0,182,8918.0,5083.26,0.5700000000000001
FC-000007946,2021-01-05,8046,West Gear,West,California,San Francisco,Outlet,Indumentaria,58.0,225,13050.0,3001.5,0.23
FC-000007947,2021-01-06,8047,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,41.0,341,13981.0,6011.83,0.43
FC-000007948,2021-01-07,8048,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,50.0,256,12800.0,3840.0,0.3
FC-000007949,2021-01-08,8049,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,42.0,281,11802.0,5310.900000000001,0.45
FC-000007950,2021-01-09,8050,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,41.0,224,9184.0,3765.4399999999996,0.41
FC-000007951,2021-01-10,8051,West Gear,West,California,San Francisco,Outlet,Indumentaria,44.0,196,8624.0,5260.640000000001,0.6100000000000001
FC-000007952,2021-01-11,8052,West Gear,West,California,San Francisco,Outlet,Indumentaria,60.0,306,18360.0,4773.6,0.26
FC-000007953,2021-01-12,8053,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,41.0,338,13858.0,5266.04,0.38
FC-000007954,2021-01-13,8054,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,49.0,263,12887.0,3092.88,0.24
FC-000007955,2021-01-14,8055,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,46.0,264,12144.0,4857.6,0.4
FC-000007956,2021-01-15,8056,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,46.0,247,11362.0,4090.3199999999997,0.36
FC-000007957,2021-01-16,8057,West Gear,West,California,San Francisco,Outlet,Indumentaria,44.0,240,10560.0,5913.6,0.56
FC-000007958,2021-01-17,8058,West Gear,West,California,San Francisco,Outlet,Indumentaria,56.0,264,14784.0,2808.96,0.19
FC-000007959,2021-01-18,8059,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,45.0,302,13590.0,5436.0,0.4
FC-000007960,2021-01-19,8060,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,47.0,278,13066.0,2874.52,0.22
FC-000007961,2021-01-20,8061,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,51.0,248,12648.0,4932.72,0.39
FC-000007962,2021-01-21,8062,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,52.0,255,13260.0,4508.399999999999,0.3399999999999999
FC-000007963,2021-01-22,8063,West Gear,West,California,San Francisco,Outlet,Indumentaria,59.0,263,15517.0,8844.69,0.5700000000000001
FC-000007964,2021-01-23,8064,West Gear,West,California,San Francisco,Outlet,Indumentaria,60.0,254,15240.0,3352.8,0.22
FC-000007965,2021-01-24,8065,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,40.0,287,11480.0,4017.9999999999995,0.35
FC-000007966,2021-01-25,8066,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,42.0,287,12054.0,2049.179999999999,0.1699999999999999
FC-000007967,2021-01-26,8067,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,39.0,248,9672.0,3288.48,0.34
FC-000007968,2021-01-27,8068,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,39.0,247,9633.0,2600.909999999999,0.2699999999999999
FC-000007969,2021-01-28,8069,West Gear,West,California,San Francisco,Outlet,Indumentaria,43.0,225,9675.0,4644.000000000001,0.4800000000000001
FC-000007970,2021-01-29,8070,West Gear,West,California,San Francisco,Outlet,Indumentaria,51.0,264,13464.0,2019.6,0.15
FC-000007971,2021-01-30,8071,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,36.0,289,10404.0,3433.32,0.33
FC-000007972,2021-01-31,8072,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,39.0,280,10920.0,1965.6,0.18
FC-000007973,2021-02-01,8073,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,42.0,210,8820.0,2910.6000000000004,0.33
FC-000007974,2021-02-02,8074,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,42.0,223,9366.0,2903.459999999999,0.3099999999999999
FC-000007975,2021-02-03,8075,West Gear,West,California,San Francisco,Outlet,Indumentaria,50.0,221,11050.0,5193.500000000001,0.4700000000000001
FC-000007976,2021-02-04,8076,West Gear,West,California,San Francisco,Outlet,Indumentaria,46.0,224,10304.0,1236.48,0.12
FC-000007977,2021-02-05,8077,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,39.0,263,10257.0,3589.95,0.35
FC-000007978,2021-02-06,8078,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,46.0,306,14076.0,2815.2000000000003,0.2
FC-000007979,2021-02-07,8079,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,40.0,247,9880.0,3359.2000000000003,0.34
FC-000007980,2021-02-08,8080,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,37.0,210,7770.0,2253.2999999999997,0.29
FC-000007981,2021-02-09,8081,West Gear,West,California,San Francisco,Outlet,Indumentaria,51.0,228,11628.0,5465.160000000001,0.4700000000000001
FC-000007982,2021-02-10,8082,West Gear,West,California,San Francisco,Outlet,Indumentaria,56.0,256,14336.0,2150.4,0.15
FC-000007983,2021-02-11,8083,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,40.0,322,12880.0,4250.400000000001,0.33
FC-000007984,2021-02-12,8084,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,46.0,332,15272.0,3207.12,0.21
FC-000007985,2021-02-13,8085,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,44.0,256,11264.0,3717.1200000000003,0.33
FC-000007986,2021-02-14,8086,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,40.0,271,10840.0,3252.0,0.3
FC-000007987,2021-02-15,8087,West Gear,West,California,San Francisco,Outlet,Indumentaria,43.0,245,10535.0,5478.2,0.52
FC-000007988,2021-02-16,8088,West Gear,West,California,San Francisco,Outlet,Indumentaria,50.0,256,12800.0,2176.0,0.17
FC-000007989,2021-02-17,8089,Kohl's,West,California,San Francisco,Outlet,Calzado Urbano,26.0,224,5824.0,2504.32,0.43
FC-000007990,2021-02-18,8090,Kohl's,West,California,San Francisco,Outlet,Calzado Deportivo,35.0,224,7840.0,2352.0,0.3
FC-000007991,2021-03-09,8091,Kohl's,West,California,San Francisco,Outlet,Calzado Urbano,36.0,217,7812.0,3281.04,0.42
FC-000007992,2021-03-10,8092,Kohl's,West,California,San Francisco,Outlet,Calzado Deportivo,33.0,182,6006.0,2282.28,0.38
FC-000007993,2021-03-11,8093,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,36.0,155,5580.0,3292.2000000000003,0.5900000000000001
FC-000007994,2021-03-12,8094,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,29.0,210,6090.0,1400.7,0.23
FC-000007995,2021-03-13,8095,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,28.0,240,6720.0,3091.2000000000003,0.46
FC-000007996,2021-03-14,8096,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,30.0,215,6450.0,1999.5,0.31
FC-000007997,2021-03-15,8097,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,33.0,223,7359.0,3090.7799999999997,0.42
FC-000007998,2021-03-16,8098,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,34.0,179,6086.0,2495.2599999999998,0.41
FC-000007999,2021-03-17,8099,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,40.0,140,5600.0,3192.0000000000005,0.5700000000000001
FC-000008000,2021-03-18,8100,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,32.0,208,6656.0,1730.56,0.26
FC-000008001,2021-03-19,8101,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,24.0,264,6336.0,2787.84,0.44
FC-000008002,2021-03-20,8102,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,36.0,228,8208.0,2298.2400000000002,0.28
FC-000008003,2021-03-21,8103,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,33.0,221,7293.0,3354.78,0.46
FC-000008004,2021-03-22,8104,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,36.0,176,6336.0,2471.0399999999995,0.3899999999999999
FC-000008005,2021-03-23,8105,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,36.0,128,4608.0,2718.7200000000003,0.5900000000000001
FC-000008006,2021-04-06,8106,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,33.0,194,6402.0,1472.46,0.23
FC-000008007,2021-04-07,8107,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,31.0,248,7688.0,3536.48,0.46
FC-000008008,2021-04-08,8108,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,34.0,210,7140.0,2070.6,0.29
FC-000008009,2021-04-09,8109,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,38.0,206,7828.0,3679.16,0.47
FC-000008010,2021-04-10,8110,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,31.0,173,5363.0,2037.94,0.38
FC-000008011,2021-04-11,8111,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,38.0,149,5662.0,3453.8200000000006,0.6100000000000001
FC-000008012,2021-04-12,8112,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,49.0,198,9702.0,2619.54,0.27
FC-000008013,2021-04-13,8113,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,32.0,240,7680.0,3609.6,0.47
FC-000008014,2021-04-14,8114,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,34.0,221,7514.0,2254.2,0.3
FC-000008015,2021-04-15,8115,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,36.0,215,7740.0,3483.0,0.45
FC-000008016,2021-04-16,8116,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,33.0,193,6369.0,2420.2200000000003,0.38
FC-000008017,2021-04-17,8117,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,38.0,140,5320.0,3138.8000000000006,0.5900000000000001
FC-000008018,2021-04-18,8118,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,43.0,206,8858.0,1948.76,0.22
FC-000008019,2021-04-19,8119,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,36.0,297,10692.0,4704.4800000000005,0.44
FC-000008020,2021-04-20,8120,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,35.0,225,7875.0,2362.5,0.3
FC-000008021,2021-04-21,8121,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,35.0,233,8155.0,3425.1,0.42
FC-000008022,2021-04-22,8122,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,32.0,194,6208.0,2296.96,0.37
FC-000008023,2021-04-23,8123,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,39.0,165,6435.0,3861.0000000000005,0.6000000000000001
FC-000008024,2021-04-24,8124,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,48.0,264,12672.0,2787.84,0.22
FC-000008025,2021-04-25,8125,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,30.0,285,8550.0,4018.4999999999995,0.47
FC-000008026,2021-04-26,8126,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,37.0,272,10064.0,2918.56,0.29
FC-000008027,2021-04-27,8127,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,33.0,240,7920.0,3643.2000000000003,0.46
FC-000008028,2021-04-28,8128,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,29.0,228,6612.0,2644.7999999999993,0.3999999999999999
FC-000008029,2021-04-29,8129,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,38.0,224,8512.0,5107.200000000001,0.6000000000000001
FC-000008030,2021-04-30,8130,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,51.0,224,11424.0,2627.52,0.23
FC-000008031,2021-05-01,8131,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,36.0,306,11016.0,4957.2,0.45
FC-000008032,2021-05-02,8132,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,41.0,264,10824.0,3355.44,0.31
FC-000008033,2021-05-03,8133,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,34.0,232,7888.0,3470.72,0.44
FC-000008034,2021-05-04,8134,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,36.0,223,8028.0,3050.64,0.38
FC-000008035,2021-05-05,8135,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,43.0,230,9890.0,6131.800000000001,0.6200000000000001
FC-000008036,2021-05-06,8136,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,46.0,208,9568.0,2200.64,0.23
FC-000008037,2021-05-07,8137,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,38.0,289,10982.0,5051.72,0.46
FC-000008038,2021-05-08,8138,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,39.0,264,10296.0,2779.92,0.27
FC-000008039,2021-05-09,8139,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,38.0,210,7980.0,3591.0,0.45
FC-000008040,2021-05-10,8140,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,39.0,195,7605.0,3041.9999999999995,0.3999999999999999
FC-000008041,2021-05-11,8141,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,44.0,195,8580.0,5319.600000000001,0.6200000000000001
FC-000008042,2021-05-12,8142,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,49.0,210,10290.0,2263.8,0.22
FC-000008043,2021-05-13,8143,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,36.0,256,9216.0,4331.5199999999995,0.47
FC-000008044,2021-05-14,8144,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,43.0,264,11352.0,3405.6,0.3
FC-000008045,2021-05-15,8145,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,33.0,208,6864.0,2882.88,0.42
