ID_Ventas,fecha,temporada,sexo,retailer,region,estado,ciudad,metodo de venta,producto,precio por unidad,unidades vendidas,ventas totales,ganancia,margen operativo
FC-000007778,2020-01-02,Invierno,male,Foot Locker,Northeast,New York,New York,Outlet,Calzado Deportivo,36.0,320,1152.0,403.2,0.35
FC-000007779,2020-01-03,Invierno,female,Foot Locker,Northeast,New York,New York,Outlet,Calzado Urbano,32.0,350,1120.0,414.4,0.37
FC-000007780,2020-01-04,Invierno,non-binary,Foot Locker,Northeast,New York,New York,Outlet,Calzado Deportivo,36.0,281,1011.6,374.29200000000003,0.37
FC-000007781,2020-01-05,Invierno,female,Foot Locker,Northeast,New York,New York,Outlet,Indumentaria,43.0,306,1315.8,486.846,0.37
FC-000007782,2020-01-06,Invierno,male,Foot Locker,Northeast,New York,New York,Outlet,Indumentaria,38.0,330,1254.0,401.28000000000003,0.32
FC-000007783,2020-01-07,Invierno,non-binary,Foot Locker,Northeast,New York,New York,Outlet,Calzado Urbano,33.0,388,1280.4,665.808,0.52
FC-000007784,2020-01-08,Invierno,female,Foot Locker,Northeast,New York,New York,Outlet,Calzado Deportivo,39.0,315,1228.5,405.40500000000003,0.33
FC-000007785,2020-01-21,Invierno,female,Foot Locker,Northeast,New York,New York,Outlet,Calzado Urbano,32.0,323,1033.6,392.768,0.38
FC-000007786,2020-01-22,Invierno,female,Foot Locker,Northeast,New York,New York,Outlet,Calzado Deportivo,32.0,248,793.6,301.568,0.38
FC-000007787,2020-01-23,Invierno,female,Foot Locker,Northeast,New York,New York,Outlet,Indumentaria,43.0,306,1315.8,460.5299999999999,0.35
FC-000007788,2020-01-24,Invierno,male,Foot Locker,Northeast,New York,New York,Outlet,Indumentaria,36.0,350,1260.0,365.4,0.29
FC-000007789,2020-01-25,Invierno,non-binary,Foot Locker,Northeast,New York,New York,Outlet,Calzado Urbano,40.0,390,1560.0,811.2,0.52
FC-000007790,2020-01-26,Invierno,male,Foot Locker,Northeast,New York,New York,Outlet,Calzado Deportivo,35.0,315,1102.5,396.9,0.36
FC-000007791,2020-01-27,Invierno,male,Foot Locker,Northeast,New York,New York,Outlet,Calzado Urbano,27.0,314,847.8,347.598,0.41
FC-000007792,2020-01-28,Invierno,non-binary,Foot Locker,Northeast,New York,New York,Outlet,Calzado Deportivo,31.0,240,744.0,297.6,0.4
FC-000007793,2020-01-29,Invierno,male,Foot Locker,Northeast,New York,New York,Outlet,Indumentaria,43.0,289,1242.7,397.664,0.32
FC-000007794,2020-01-30,Invierno,female,Foot Locker,Northeast,New York,New York,Outlet,Indumentaria,36.0,323,1162.8,313.956,0.27
FC-000007795,2020-01-31,Invierno,non-binary,Foot Locker,Northeast,New York,New York,Outlet,Calzado Urbano,33.0,372,1227.6,662.9040000000001,0.54
FC-000007796,2020-02-01,Invierno,female,Foot Locker,Northeast,New York,New York,Outlet,Calzado Deportivo,35.0,315,1102.5,363.825,0.33
FC-000007797,2020-02-02,Invierno,female,Foot Locker,Northeast,New York,New York,Outlet,Calzado Urbano,28.0,315,882.0,335.15999999999997,0.38
FC-000007798,2020-02-03,Invierno,male,Foot Locker,Northeast,New York,New York,Outlet,Calzado Deportivo,31.0,289,895.9,331.483,0.37
FC-000007799,2020-02-04,Invierno,male,Foot Locker,Northeast,New York,New York,Outlet,Indumentaria,44.0,281,1236.4,445.104,0.36
FC-000007800,2020-02-05,Invierno,female,Foot Locker,Northeast,New York,New York,Outlet,Indumentaria,39.0,333,1298.7,350.649,0.27
FC-000007801,2020-02-06,Invierno,female,Foot Locker,Northeast,New York,New York,Outlet,Calzado Urbano,44.0,366,1610.4,837.408,0.52
FC-000007802,2020-02-07,Invierno,male,Foot Locker,Northeast,New York,New York,Outlet,Calzado Deportivo,37.0,296,1095.2,383.32,0.35
FC-000007803,2020-02-08,Invierno,non-binary,Foot Locker,Northeast,New York,New York,Outlet,Calzado Urbano,36.0,288,1036.8,435.45599999999985,0.42
FC-000007804,2020-02-09,Invierno,female,Foot Locker,Northeast,New York,New York,Outlet,Calzado Deportivo,33.0,289,953.7,381.48,0.4
FC-000007805,2020-02-10,Invierno,non-binary,Foot Locker,Northeast,New York,New York,Outlet,Indumentaria,47.0,280,1316.0,460.6,0.35
FC-000007806,2020-03-03,Invierno,non-binary,Foot Locker,Northeast,New York,New York,Outlet,Indumentaria,44.0,320,1408.0,408.32,0.29
FC-000007807,2020-03-04,Invierno,male,Foot Locker,Northeast,New York,New York,Outlet,Calzado Urbano,47.0,400,1880.0,977.6,0.52
FC-000007808,2020-03-05,Invierno,non-binary,Foot Locker,Northeast,New York,New York,Outlet,Calzado Deportivo,41.0,340,1394.0,473.9599999999999,0.34
FC-000007809,2020-03-06,Invierno,female,Foot Locker,Northeast,New York,New York,Outlet,Calzado Urbano,37.0,296,1095.2,449.032,0.41
FC-000007810,2020-03-07,Invierno,female,Foot Locker,Northeast,New York,New York,Outlet,Calzado Deportivo,38.0,297,1128.6,428.86800000000005,0.38
FC-000007811,2020-03-08,Invierno,male,Foot Locker,Northeast,New York,New York,Outlet,Indumentaria,45.0,288,1296.0,440.64,0.34
FC-000007812,2020-03-09,Invierno,male,Foot Locker,Northeast,New York,New York,Outlet,Indumentaria,46.0,347,1596.2,510.784,0.32
FC-000007813,2020-03-10,Invierno,male,Foot Locker,Northeast,New York,New York,Outlet,Calzado Urbano,44.0,434,1909.6,992.992,0.52
FC-000007814,2020-03-11,Invierno,male,Foot Locker,Northeast,New York,New York,Outlet,Calzado Deportivo,41.0,318,1303.8,482.40599999999984,0.37
FC-000007815,2020-03-12,Invierno,female,Foot Locker,Northeast,New York,New York,Outlet,Calzado Urbano,35.0,295,1032.5,433.65,0.42
FC-000007816,2020-03-13,Invierno,male,Foot Locker,Northeast,New York,New York,Outlet,Calzado Deportivo,35.0,270,945.0,349.65,0.37
FC-000007817,2020-03-14,Invierno,female,Foot Locker,Northeast,New York,New York,Outlet,Indumentaria,46.0,278,1278.8,434.7919999999999,0.34
FC-000007818,2020-03-15,Invierno,female,Foot Locker,Northeast,New York,New York,Outlet,Indumentaria,47.0,352,1654.4,446.688,0.27
FC-000007819,2020-03-16,Invierno,female,Foot Locker,Northeast,New York,New York,Outlet,Calzado Urbano,41.0,375,1537.5,799.5,0.52
FC-000007820,2020-03-17,Invierno,male,Foot Locker,Northeast,New York,New York,Outlet,Calzado Deportivo,37.0,359,1328.3,451.62199999999996,0.34
FC-000007821,2020-03-18,Invierno,non-binary,Foot Locker,Northeast,New York,New York,Outlet,Calzado Urbano,37.0,314,1161.8,429.866,0.37
FC-000007822,2020-03-31,Primavera,non-binary,Foot Locker,Northeast,New York,New York,Outlet,Calzado Deportivo,40.0,324,1296.0,518.4,0.4
FC-000007823,2020-04-17,Primavera,male,Walmart,Northeast,New York,New York,Outlet,Indumentaria,43.0,279,1199.7,395.9009999999999,0.33
FC-000007824,2020-04-18,Primavera,male,Walmart,Northeast,New York,New York,Outlet,Indumentaria,48.0,355,1704.0,511.2,0.3
FC-000007825,2020-04-19,Primavera,non-binary,Walmart,Northeast,New York,New York,Outlet,Calzado Urbano,39.0,408,1591.2,875.1600000000001,0.55
FC-000007826,2020-04-20,Primavera,non-binary,Walmart,Northeast,New York,New York,Outlet,Calzado Deportivo,43.0,350,1505.0,496.6499999999999,0.33
FC-000007827,2020-04-21,Primavera,female,Walmart,Northeast,New York,New York,Outlet,Calzado Urbano,36.0,315,1134.0,442.25999999999993,0.39
FC-000007828,2020-04-22,Primavera,non-binary,Walmart,Northeast,New York,New York,Outlet,Calzado Deportivo,34.0,306,1040.4,405.7559999999999,0.39
FC-000007829,2020-04-23,Primavera,non-binary,Walmart,Northeast,New York,New York,Outlet,Indumentaria,44.0,315,1386.0,512.8199999999999,0.37
FC-000007830,2020-04-24,Primavera,non-binary,Walmart,Northeast,New York,New York,Outlet,Indumentaria,45.0,350,1575.0,472.5,0.3
FC-000007831,2020-04-25,Primavera,male,Walmart,Northeast,New York,New York,Outlet,Indumentaria,51.0,289,1473.9,471.64799999999997,0.32
FC-000007832,2020-04-26,Primavera,female,Walmart,Northeast,New York,New York,Outlet,Indumentaria,50.0,330,1650.0,462.0,0.28
FC-000007833,2020-04-27,Primavera,female,Walmart,Northeast,New York,New York,Outlet,Calzado Urbano,46.0,403,1853.8,1038.1280000000002,0.56
FC-000007834,2020-04-28,Primavera,non-binary,Walmart,Northeast,New York,New York,Outlet,Calzado Deportivo,40.0,312,1248.0,449.28000000000003,0.36
FC-000007835,2020-04-29,Primavera,male,Walmart,Northeast,New York,New York,Outlet,Calzado Urbano,43.0,294,1264.2,530.9639999999999,0.42
FC-000007836,2020-04-30,Primavera,female,Walmart,Northeast,New York,New York,Outlet,Calzado Deportivo,41.0,270,1107.0,409.59000000000003,0.37
FC-000007837,2020-05-01,Primavera,female,Walmart,Northeast,New York,New York,Outlet,Indumentaria,47.0,280,1316.0,473.75999999999993,0.36
FC-000007838,2020-05-02,Primavera,male,Walmart,Northeast,New York,New York,Outlet,Indumentaria,53.0,322,1706.6,477.84799999999996,0.28
FC-000007839,2020-05-03,Primavera,female,Walmart,Northeast,New York,New York,Outlet,Calzado Urbano,48.0,420,2016.0,1128.96,0.56
FC-000007840,2020-05-04,Primavera,male,Walmart,Northeast,New York,New York,Outlet,Calzado Deportivo,43.0,310,1333.0,466.55,0.35
FC-000007841,2020-05-05,Primavera,female,Walmart,Northeast,New York,New York,Outlet,Calzado Urbano,42.0,333,1398.6,559.4399999999999,0.4
FC-000007842,2020-05-06,Primavera,female,Walmart,Northeast,New York,New York,Outlet,Calzado Deportivo,41.0,306,1254.6,501.84,0.4
FC-000007843,2020-05-07,Primavera,male,Walmart,Northeast,New York,New York,Outlet,Indumentaria,48.0,279,1339.2,495.504,0.37
FC-000007844,2020-07-18,Verano,female,Walmart,Northeast,New York,New York,Outlet,Indumentaria,48.0,340,1632.0,489.6,0.3
FC-000007845,2020-07-19,Verano,male,Sports Direct,Northeast,New York,New York,Outlet,Calzado Urbano,20.0,270,540.0,210.6,0.39
FC-000007846,2020-07-20,Verano,non-binary,Sports Direct,Northeast,New York,New York,Outlet,Calzado Deportivo,26.0,270,702.0,259.74,0.37
FC-000007847,2020-07-21,Verano,female,Sports Direct,Northeast,New York,New York,Outlet,Calzado Urbano,27.0,238,642.6,250.61399999999998,0.39
FC-000007848,2020-07-22,Verano,male,Sports Direct,Northeast,New York,New York,Outlet,Calzado Deportivo,27.0,210,567.0,294.84000000000003,0.52
FC-000007849,2020-07-23,Verano,non-binary,Sports Direct,Southwest,Texas,Houston,Outlet,Indumentaria,26.0,176,457.6,155.584,0.34
FC-000007850,2020-07-24,Verano,female,Sports Direct,Southwest,Texas,Houston,Outlet,Indumentaria,25.0,224,560.0,313.6,0.56
FC-000007851,2020-07-25,Verano,non-binary,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Urbano,20.0,255,510.0,209.1,0.41
FC-000007852,2020-07-26,Verano,male,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Deportivo,23.0,289,664.7,279.174,0.42
FC-000007853,2020-07-27,Verano,female,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Urbano,27.0,236,637.2,261.252,0.41
FC-000007854,2020-07-28,Verano,male,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Deportivo,26.0,213,553.8,276.9,0.5
FC-000007855,2020-07-29,Verano,female,Sports Direct,Southwest,Texas,Houston,Outlet,Indumentaria,28.0,160,448.0,147.84,0.33
FC-000007856,2020-07-30,Verano,female,Sports Direct,Southwest,Texas,Houston,Outlet,Indumentaria,26.0,231,600.6,330.33000000000004,0.55
FC-000007857,2020-07-31,Verano,female,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Urbano,20.0,306,612.0,257.04,0.42
FC-000007858,2020-08-01,Verano,male,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Deportivo,30.0,263,789.0,307.7099999999999,0.39
FC-000007859,2020-08-02,Verano,non-binary,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Urbano,23.0,224,515.2,216.38400000000001,0.42
FC-000007860,2020-08-03,Verano,male,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Deportivo,30.0,204,612.0,293.76,0.48
FC-000007861,2020-08-04,Verano,male,Sports Direct,Southwest,Texas,Houston,Outlet,Indumentaria,35.0,155,542.5,173.6,0.32
FC-000007862,2020-08-05,Verano,female,Sports Direct,Southwest,Texas,Houston,Outlet,Indumentaria,29.0,228,661.2,363.65999999999997,0.55
FC-000007863,2020-08-06,Verano,male,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Urbano,23.0,306,703.8,260.406,0.37
FC-000007864,2020-08-07,Verano,female,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Deportivo,29.0,306,887.4,363.834,0.41
FC-000007865,2020-08-08,Verano,male,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Urbano,24.0,232,556.8,206.016,0.37
FC-000007866,2020-08-09,Verano,male,Sports Direct,Southwest,Texas,Houston,Outlet,Calzado Deportivo,28.0,213,596.4,286.272,0.48
FC-000007867,2020-08-10,Verano,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,34.0,179,608.6,206.92399999999998,0.34
FC-000007868,2020-08-11,Verano,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,27.0,272,734.4,403.91999999999996,0.55
FC-000007869,2020-08-12,Verano,male,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,24.0,315,756.0,294.84000000000003,0.39
FC-000007870,2020-08-13,Verano,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,30.0,287,861.0,361.62,0.42
FC-000007871,2020-08-14,Verano,female,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,23.0,240,552.0,204.24,0.37
FC-000007872,2020-08-15,Verano,male,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,31.0,245,759.5,387.34499999999997,0.51
FC-000007873,2020-08-16,Verano,female,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,35.0,180,630.0,220.5,0.35
FC-000007874,2020-08-17,Verano,female,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,32.0,295,944.0,538.08,0.5700000000000001
FC-000007875,2020-08-18,Verano,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,28.0,295,826.0,338.65999999999997,0.41
FC-000007876,2020-08-19,Verano,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,33.0,323,1065.9,447.678,0.42
FC-000007877,2020-08-20,Verano,female,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,27.0,264,712.8,285.12,0.4
FC-000007878,2020-08-21,Verano,male,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,26.0,263,683.8,328.224,0.48
FC-000007879,2020-08-22,Verano,male,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,29.0,221,640.9,205.08800000000002,0.32
FC-000007880,2020-08-23,Verano,female,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,38.0,350,1330.0,758.1000000000001,0.5700000000000001
FC-000007881,2020-08-24,Verano,male,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,29.0,295,855.5,342.2,0.4
FC-000007882,2020-08-25,Verano,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,32.0,285,912.0,383.04,0.42
FC-000007883,2020-08-26,Verano,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,29.0,374,1084.6,444.686,0.41
FC-000007884,2020-08-27,Verano,female,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,28.0,224,627.2,326.144,0.52
FC-000007885,2020-08-28,Verano,female,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,33.0,217,716.1,257.796,0.36
FC-000007886,2020-08-29,Verano,male,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,36.0,302,1087.2,565.3440000000002,0.52
FC-000007887,2020-08-30,Verano,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,27.0,305,823.5,304.695,0.37
FC-000007888,2020-08-31,Verano,female,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,33.0,305,1006.5,382.46999999999997,0.38
FC-000007889,2020-09-01,Verano,male,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,29.0,374,1084.6,444.686,0.41
FC-000007890,2020-09-02,Verano,female,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,30.0,215,645.0,309.6,0.48
FC-000007891,2020-09-03,Verano,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,35.0,228,798.0,271.32,0.34
FC-000007892,2020-09-04,Verano,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,39.0,270,1053.0,568.6200000000001,0.54
FC-000007893,2020-09-05,Verano,male,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,33.0,264,871.2,365.904,0.42
FC-000007894,2020-09-06,Verano,female,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,32.0,255,816.0,301.91999999999996,0.37
FC-000007895,2020-09-07,Verano,female,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,36.0,315,1134.0,430.91999999999996,0.38
FC-000007896,2020-09-08,Verano,female,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,37.0,200,740.0,370.0,0.5
FC-000007897,2020-09-09,Verano,male,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,36.0,206,741.6,266.976,0.36
FC-000007898,2020-09-10,Verano,male,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,42.0,298,1251.6,713.412,0.5700000000000001
FC-000007899,2020-09-11,Verano,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,31.0,272,843.2,328.848,0.39
FC-000007900,2020-09-12,Verano,female,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,29.0,248,719.2,280.488,0.39
FC-000007901,2020-09-13,Verano,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,39.0,255,994.5,367.96500000000003,0.37
FC-000007902,2020-09-14,Verano,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,36.0,204,734.4,345.168,0.47
FC-000007903,2020-09-15,Verano,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,35.0,184,644.0,238.28000000000003,0.37
FC-000007904,2020-09-16,Verano,female,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,43.0,233,1001.9,541.0260000000001,0.54
FC-000007905,2020-10-20,Otoño,male,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,34.0,270,918.0,348.84000000000003,0.38
FC-000007906,2020-10-21,Otoño,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,31.0,306,948.6,379.44,0.4
FC-000007907,2020-10-22,Otoño,male,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,34.0,281,955.4,372.6059999999999,0.39
FC-000007908,2020-10-23,Otoño,female,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,36.0,230,828.0,414.0,0.5
FC-000007909,2020-10-24,Otoño,male,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,30.0,195,585.0,187.2,0.32
FC-000007910,2020-10-25,Otoño,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,44.0,289,1271.6,724.8120000000001,0.5700000000000001
FC-000007911,2020-10-26,Otoño,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,32.0,333,1065.6,426.23999999999995,0.4
FC-000007912,2020-10-27,Otoño,male,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,34.0,333,1132.2,475.524,0.42
FC-000007913,2020-10-28,Otoño,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Calzado Urbano,38.0,298,1132.4,430.312,0.38
FC-000007914,2020-10-29,Otoño,male,Walmart,Southwest,Texas,Houston,Outlet,Calzado Deportivo,36.0,210,756.0,393.12,0.52
FC-000007915,2020-10-30,Otoño,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,30.0,208,624.0,224.64000000000001,0.36
FC-000007916,2020-10-31,Otoño,non-binary,Walmart,Southwest,Texas,Houston,Outlet,Indumentaria,41.0,306,1254.6,690.03,0.55
FC-000007917,2020-11-01,Otoño,non-binary,West Gear,Southwest,Texas,Houston,Outlet,Calzado Urbano,30.0,264,792.0,308.88,0.39
FC-000007918,2020-11-02,Otoño,male,West Gear,Southwest,Texas,Houston,Outlet,Calzado Deportivo,33.0,248,818.4,188.232,0.23
FC-000007919,2020-11-03,Otoño,female,West Gear,Southwest,Texas,Houston,Outlet,Calzado Urbano,33.0,271,894.3,375.606,0.42
FC-000007920,2020-11-04,Otoño,male,West Gear,Southwest,Texas,Houston,Outlet,Calzado Deportivo,35.0,219,766.5,275.94,0.36
FC-000007921,2020-11-05,Otoño,female,West Gear,West,California,San Francisco,Outlet,Indumentaria,38.0,173,657.4,354.996,0.54
FC-000007922,2020-11-06,Otoño,female,West Gear,West,California,San Francisco,Outlet,Indumentaria,36.0,233,838.8,176.148,0.21
FC-000007923,2020-11-07,Otoño,female,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,28.0,289,809.2,339.864,0.42
FC-000007924,2020-11-08,Otoño,female,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,36.0,239,860.4,215.1,0.25
FC-000007925,2020-11-09,Otoño,male,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,40.0,247,988.0,405.08000000000004,0.41
FC-000007926,2020-11-10,Otoño,non-binary,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,39.0,190,741.0,251.94,0.34
FC-000007927,2020-11-11,Otoño,female,West Gear,West,California,San Francisco,Outlet,Indumentaria,42.0,165,693.0,395.01,0.5700000000000001
FC-000007928,2020-11-12,Otoño,male,West Gear,West,California,San Francisco,Outlet,Indumentaria,33.0,210,693.0,152.45999999999998,0.22
FC-000007929,2020-11-13,Otoño,female,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,36.0,272,979.2,381.88800000000003,0.39
FC-000007930,2020-11-14,Otoño,female,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,39.0,231,900.9,207.20700000000002,0.23
FC-000007931,2020-11-15,Otoño,female,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,47.0,210,987.0,414.5400000000001,0.42
FC-000007932,2020-12-22,Invierno,male,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,48.0,204,979.2,313.344,0.32
FC-000007933,2020-12-23,Invierno,non-binary,West Gear,West,California,San Francisco,Outlet,Indumentaria,51.0,170,867.0,468.18,0.54
FC-000007934,2020-12-24,Invierno,male,West Gear,West,California,San Francisco,Outlet,Indumentaria,41.0,245,1004.5,200.9,0.2
FC-000007935,2020-12-25,Invierno,non-binary,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,40.0,271,1084.0,411.91999999999996,0.38
FC-000007936,2020-12-26,Invierno,male,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,51.0,216,1101.6,275.4,0.25
FC-000007937,2020-12-27,Invierno,female,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,46.0,254,1168.4,455.67600000000004,0.39
FC-000007938,2020-12-28,Invierno,male,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,48.0,188,902.4,306.816,0.34
FC-000007939,2020-12-29,Invierno,female,West Gear,West,California,San Francisco,Outlet,Indumentaria,47.0,158,742.6,415.85600000000005,0.56
FC-000007940,2020-12-30,Invierno,male,West Gear,West,California,San Francisco,Outlet,Indumentaria,62.0,245,1519.0,288.61,0.19
FC-000007941,2020-12-31,Invierno,female,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,44.0,270,1188.0,522.72,0.44
FC-000007942,2021-01-01,Invierno,female,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,51.0,233,1188.3,320.841,0.27
FC-000007943,2021-01-02,Invierno,female,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,46.0,225,1035.0,455.4,0.44
FC-000007944,2021-01-03,Invierno,female,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,42.0,228,957.6,402.192,0.42
FC-000007945,2021-01-04,Invierno,female,West Gear,West,California,San Francisco,Outlet,Indumentaria,49.0,182,891.8,508.326,0.5700000000000001
FC-000007946,2021-01-05,Invierno,non-binary,West Gear,West,California,San Francisco,Outlet,Indumentaria,58.0,225,1305.0,300.15,0.23
FC-000007947,2021-01-06,Invierno,male,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,41.0,341,1398.1,601.1830000000001,0.43
FC-000007948,2021-01-07,Invierno,non-binary,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,50.0,256,1280.0,384.0,0.3
FC-000007949,2021-01-08,Invierno,male,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,42.0,281,1180.2,531.09,0.45
FC-000007950,2021-01-09,Invierno,male,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,41.0,224,918.4,376.544,0.41
FC-000007951,2021-01-10,Invierno,non-binary,West Gear,West,California,San Francisco,Outlet,Indumentaria,44.0,196,862.4,526.0640000000001,0.6100000000000001
FC-000007952,2021-01-11,Invierno,male,West Gear,West,California,San Francisco,Outlet,Indumentaria,60.0,306,1836.0,477.36,0.26
FC-000007953,2021-01-12,Invierno,non-binary,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,41.0,338,1385.8,526.604,0.38
FC-000007954,2021-01-13,Invierno,male,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,49.0,263,1288.7,309.288,0.24
FC-000007955,2021-01-14,Invierno,female,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,46.0,264,1214.4,485.76000000000005,0.4
FC-000007956,2021-01-15,Invierno,non-binary,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,46.0,247,1136.2,409.03200000000004,0.36
FC-000007957,2021-01-16,Invierno,female,West Gear,West,California,San Francisco,Outlet,Indumentaria,44.0,240,1056.0,591.36,0.56
FC-000007958,2021-01-17,Invierno,non-binary,West Gear,West,California,San Francisco,Outlet,Indumentaria,56.0,264,1478.4,280.896,0.19
FC-000007959,2021-01-18,Invierno,female,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,45.0,302,1359.0,543.6,0.4
FC-000007960,2021-01-19,Invierno,non-binary,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,47.0,278,1306.6,287.452,0.22
FC-000007961,2021-01-20,Invierno,female,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,51.0,248,1264.8,493.27200000000005,0.39
FC-000007962,2021-01-21,Invierno,male,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,52.0,255,1326.0,450.84,0.34
FC-000007963,2021-01-22,Invierno,non-binary,West Gear,West,California,San Francisco,Outlet,Indumentaria,59.0,263,1551.7,884.469,0.5700000000000001
FC-000007964,2021-01-23,Invierno,non-binary,West Gear,West,California,San Francisco,Outlet,Indumentaria,60.0,254,1524.0,335.2800000000001,0.22
FC-000007965,2021-01-24,Invierno,female,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,40.0,287,1148.0,401.8,0.35
FC-000007966,2021-01-25,Invierno,non-binary,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,42.0,287,1205.4,204.91799999999998,0.17
FC-000007967,2021-01-26,Invierno,female,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,39.0,248,967.2,328.848,0.34
FC-000007968,2021-01-27,Invierno,male,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,39.0,247,963.3,260.091,0.27
